    40.  .511E-01  .336E-01  .921E+01
    80.  .126E-02  .825E-03  .412E+01
   120.  .125E-02  .821E-03  .330E+01
   160.  .125E-02  .819E-03  .272E+01
   200.  .124E-02  .814E-03  .227E+01
   240.  .123E-02  .811E-03  .190E+01
   280.  .123E-02  .808E-03  .159E+01
   320.  .122E-02  .804E-03  .132E+01
   360.  .122E-02  .802E-03  .108E+01
   400.  .121E-02  .798E-03  .863E+00
   440.  .121E-02  .794E-03  .668E+00
   480.  .120E-02  .790E-03  .489E+00
   520.  .120E-02  .785E-03  .322E+00
   560.  .120E-02  .785E-03  .174E+00
   600.  .119E-02  .781E-03  .296E-01
   640.  .119E-02  .779E-03  .000E+00
   680.  .118E-02  .775E-03  .000E+00
   720.  .117E-02  .772E-03  .000E+00
   760.  .117E-02  .769E-03  .000E+00
   800.  .117E-02  .765E-03  .000E+00
   840.  .116E-02  .762E-03  .000E+00
   880.  .116E-02  .760E-03  .000E+00
   920.  .115E-02  .758E-03  .000E+00
   960.  .115E-02  .753E-03  .000E+00
  1000.  .114E-02  .750E-03  .000E+00
  1040.  .114E-02  .747E-03  .000E+00
  1080.  .113E-02  .744E-03  .000E+00
  1120.  .113E-02  .743E-03  .000E+00
  1160.  .113E-02  .740E-03  .000E+00
  1200.  .112E-02  .737E-03  .000E+00
  1240.  .112E-02  .732E-03  .000E+00
  1280.  .111E-02  .732E-03  .000E+00
  1320.  .111E-02  .727E-03  .000E+00
  1360.  .110E-02  .725E-03  .000E+00
  1400.  .110E-02  .723E-03  .000E+00
  1440.  .110E-02  .721E-03  .000E+00
  1480.  .109E-02  .716E-03  .000E+00
  1520.  .109E-02  .716E-03  .000E+00
  1560.  .109E-02  .713E-03  .000E+00
  1600.  .108E-02  .707E-03  .000E+00
  1640.  .107E-02  .703E-03  .000E+00
  1680.  .107E-02  .702E-03  .000E+00
  1720.  .106E-02  .699E-03  .000E+00
  1760.  .106E-02  .699E-03  .000E+00
  1800.  .106E-02  .697E-03  .000E+00
  1840.  .106E-02  .693E-03  .000E+00
  1880.  .105E-02  .689E-03  .000E+00
  1920.  .105E-02  .688E-03  .000E+00
  1960.  .104E-02  .685E-03  .000E+00
  2000.  .104E-02  .683E-03  .000E+00
  2040.  .104E-02  .679E-03  .000E+00
  2080.  .103E-02  .678E-03  .000E+00
  2120.  .103E-02  .675E-03  .000E+00
  2160.  .102E-02  .672E-03  .000E+00
  2200.  .102E-02  .670E-03  .000E+00
  2240.  .102E-02  .668E-03  .000E+00
  2280.  .101E-02  .666E-03  .000E+00
  2320.  .101E-02  .662E-03  .000E+00
  2360.  .101E-02  .661E-03  .000E+00
  2400.  .100E-02  .658E-03  .000E+00
  2440.  .100E-02  .656E-03  .000E+00
  2480.  .997E-03  .654E-03  .000E+00
  2520.  .991E-03  .650E-03  .000E+00
  2560.  .989E-03  .649E-03  .000E+00
  2600.  .985E-03  .646E-03  .000E+00
  2640.  .982E-03  .644E-03  .000E+00
  2680.  .978E-03  .641E-03  .000E+00
  2720.  .976E-03  .640E-03  .000E+00
  2760.  .971E-03  .637E-03  .000E+00
  2800.  .969E-03  .636E-03  .000E+00
  2840.  .964E-02  .632E-02  .000E+00
  2880.  .963E-01  .631E-01  .128E+01
  2920.  .945E+00  .610E+00  .349E+01
  2960.  .999E+00  .627E+00  .344E+01
  3000.  .166E+01  .100E+01  .382E+01
  3040.  .109E+01  .626E+00  .326E+01
  3080.  .110E+01  .610E+00  .316E+01
  3120.  .114E+00  .618E-01  .815E+00
  3160.  .114E-01  .616E-02  .000E+00
  3200.  .114E-02  .615E-03  .000E+00
  3240.  .113E-02  .613E-03  .000E+00
  3280.  .113E-02  .610E-03  .000E+00
  3320.  .113E-02  .609E-03  .000E+00
  3360.  .112E-02  .605E-03  .000E+00
  3400.  .603E-03  .603E-03  .000E+00
  3440.  .000E+00  .000E+00  .000E+00
  3480.  .000E+00  .000E+00  .000E+00
  3520.  .000E+00  .000E+00  .000E+00
  3560.  .000E+00  .000E+00  .000E+00
  3600.  .000E+00  .000E+00  .000E+00
  3640.  .000E+00  .000E+00  .000E+00
  3680.  .000E+00  .000E+00  .000E+00
  3720.  .000E+00  .000E+00  .000E+00
  3760.  .000E+00  .000E+00  .000E+00
  3800.  .000E+00  .000E+00  .000E+00
  3840.  .000E+00  .000E+00  .000E+00
  3880.  .000E+00  .000E+00  .000E+00
  3920.  .000E+00  .000E+00  .000E+00
  3960.  .000E+00  .000E+00  .000E+00
  4000.  .000E+00  .000E+00  .000E+00
